Drug_ID,PubChem_label,ChEMBL_URI,CHEBI_ID,formula,mass,atcClassification,SMILES,BrandName,CommonName,Disease_ID,drug,Treatment_ID,ChEMBL_ID,Treatment_URI
https://pubchem.ncbi.nlm.nih.gov/compound/100002609,cefaclor,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1361297,,C15H14ClN3O4S,367.81,,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,,cefaclor,http://purl.obolibrary.org/obo/DOID_552,cefaclor,T117,CHEMBL1361297,https://w3id.org/ohboi#T117
https://pubchem.ncbi.nlm.nih.gov/compound/106398970,cefdinir,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3186517,,C14H13N5O5S2,395.42,,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,OmnicefÂ ,cefdinir,http://purl.obolibrary.org/obo/DOID_10456,cefdinir,T52,CHEMBL3186517,https://w3id.org/ohboi#T52
https://pubchem.ncbi.nlm.nih.gov/compound/106398970,cefdinir,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3186517,,C14H13N5O5S2,395.42,,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,OmnicefÂ ,cefdinir,http://purl.obolibrary.org/obo/DOID_10456,cefdinir,T123,CHEMBL3186517,https://w3id.org/ohboi#T123
https://pubchem.ncbi.nlm.nih.gov/compound/100000206,glucose,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2115552,http://purl.obolibrary.org/obo/CHEBI_37619,C6H12O6,180.16,,C(C1C(C(C(C(O1)O)O)O)O)O,,glucose,http://purl.obolibrary.org/obo/DOID_552,glucose,T53,CHEMBL2115552,https://w3id.org/ohboi#T53
https://pubchem.ncbi.nlm.nih.gov/compound/100000206,glucose,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2115552,http://purl.obolibrary.org/obo/CHEBI_37619,C6H12O6,180.16,,C(C1C(C(C(C(O1)O)O)O)O)O,,glucose,http://purl.obolibrary.org/obo/DOID_552,glucose,T112,CHEMBL2115552,https://w3id.org/ohboi#T112
https://pubchem.ncbi.nlm.nih.gov/compound/100000581,N-acetylcysteine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL145615,,C5H9NO3S,163.2,,CC(=O)NC(CS)C(=O)O,Mucomyst,N-acetylcysteine,http://purl.obolibrary.org/obo/DOID_552,N-acetylcysteine,T54,CHEMBL145615,https://w3id.org/ohboi#T54
https://pubchem.ncbi.nlm.nih.gov/compound/100000581,N-acetylcysteine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL145615,,C5H9NO3S,163.2,,CC(=O)NC(CS)C(=O)O,Mucomyst,N-acetylcysteine,http://purl.obolibrary.org/obo/DOID_552,N-acetylcysteine,T113,CHEMBL145615,https://w3id.org/ohboi#T113
https://pubchem.ncbi.nlm.nih.gov/compound/100002637,cefoxitin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL520373,,C16H17N3O7S2,427.46,,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,Mefoxin,cefoxitin,http://purl.obolibrary.org/obo/DOID_552,cefoxitin,T60,CHEMBL520373,https://w3id.org/ohboi#T60
https://pubchem.ncbi.nlm.nih.gov/compound/100002637,cefoxitin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL520373,,C16H17N3O7S2,427.46,,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,Mefoxin,cefoxitin,http://purl.obolibrary.org/obo/DOID_552,cefoxitin,T119,CHEMBL520373,https://w3id.org/ohboi#T119
https://pubchem.ncbi.nlm.nih.gov/compound/100002622,cefepime,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2219655,,C19H24N6O5S2,480.57,,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],MaxipimeÂ ,cefepime,http://purl.obolibrary.org/obo/DOID_552,cefepime,T61,CHEMBL2219655,https://w3id.org/ohboi#T61
https://pubchem.ncbi.nlm.nih.gov/compound/100002622,cefepime,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2219655,,C19H24N6O5S2,480.57,,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],MaxipimeÂ ,cefepime,http://purl.obolibrary.org/obo/DOID_552,cefepime,T120,CHEMBL2219655,https://w3id.org/ohboi#T120
https://pubchem.ncbi.nlm.nih.gov/compound/100002650,ceftazidime,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL261867,,C22H22N6O7S2,546.59,,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],TazicefÂ ,ceftazidime,http://purl.obolibrary.org/obo/DOID_552,ceftazidime,T62,CHEMBL261867,https://w3id.org/ohboi#T62
https://pubchem.ncbi.nlm.nih.gov/compound/100002650,ceftazidime,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL261867,,C22H22N6O7S2,546.59,,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],TazicefÂ ,ceftazidime,http://purl.obolibrary.org/obo/DOID_3488,ceftazidime,T101,CHEMBL261867,https://w3id.org/ohboi#T101
https://pubchem.ncbi.nlm.nih.gov/compound/100002650,ceftazidime,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL261867,,C22H22N6O7S2,546.59,,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],TazicefÂ ,ceftazidime,http://purl.obolibrary.org/obo/DOID_552,ceftazidime,T100,CHEMBL261867,https://w3id.org/ohboi#T100
https://pubchem.ncbi.nlm.nih.gov/compound/100002130,amantadine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1445834,,C24H38N2O4,418.58,,C1C2CC3CC1CC(C2)(C3)N,Gocovri,amantadine,http://purl.obolibrary.org/obo/DOID_552,amantadine,T64,CHEMBL1445834,https://w3id.org/ohboi#T64
https://pubchem.ncbi.nlm.nih.gov/compound/100002130,amantadine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1445834,,C24H38N2O4,418.58,,C1C2CC3CC1CC(C2)(C3)N,Gocovri,amantadine,http://purl.obolibrary.org/obo/DOID_552,amantadine,T102,CHEMBL1445834,https://w3id.org/ohboi#T102
https://pubchem.ncbi.nlm.nih.gov/compound/100003040,dicloxacillin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1365978,,C19H16Cl2N3NaO5S,492.32,,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,Mylan,dicloxacillin,http://purl.obolibrary.org/obo/DOID_552,dicloxacillin,T65,CHEMBL1365978,https://w3id.org/ohboi#T65
https://pubchem.ncbi.nlm.nih.gov/compound/100003040,dicloxacillin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1365978,,C19H16Cl2N3NaO5S,492.32,,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,Mylan,dicloxacillin,http://purl.obolibrary.org/obo/DOID_3488,dicloxacillin,T107,CHEMBL1365978,https://w3id.org/ohboi#T107
https://pubchem.ncbi.nlm.nih.gov/compound/100003040,dicloxacillin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1365978,,C19H16Cl2N3NaO5S,492.32,,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,Mylan,dicloxacillin,http://purl.obolibrary.org/obo/DOID_552,dicloxacillin,T103,CHEMBL1365978,https://w3id.org/ohboi#T103
https://pubchem.ncbi.nlm.nih.gov/compound/100003461,gemcitabine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL264883,,C9H11F2N3O4,263.2,,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,Gemzar,gemcitabine,http://purl.obolibrary.org/obo/DOID_552,gemcitabine,T71,CHEMBL264883,https://w3id.org/ohboi#T71
https://pubchem.ncbi.nlm.nih.gov/compound/100003461,gemcitabine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL264883,,C9H11F2N3O4,263.2,,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,Gemzar,gemcitabine,http://purl.obolibrary.org/obo/DOID_552,gemcitabine,T109,CHEMBL264883,https://w3id.org/ohboi#T109
https://pubchem.ncbi.nlm.nih.gov/compound/100004173,metronidazole,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200869,http://purl.obolibrary.org/obo/CHEBI_50687,C6H10ClN3O3,207.62,,CC1=NC=C(N1CCO)[N+](=O)[O-],Pylera,metronidazole,http://purl.obolibrary.org/obo/DOID_552,metronidazole,T72,CHEMBL1200869,https://w3id.org/ohboi#T72
https://pubchem.ncbi.nlm.nih.gov/compound/100004173,metronidazole,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200869,http://purl.obolibrary.org/obo/CHEBI_50687,C6H10ClN3O3,207.62,,CC1=NC=C(N1CCO)[N+](=O)[O-],Pylera,metronidazole,http://purl.obolibrary.org/obo/DOID_552,metronidazole,T110,CHEMBL1200869,https://w3id.org/ohboi#T110
https://pubchem.ncbi.nlm.nih.gov/compound/100004259,moxifloxacin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545868,,C21H24FN3O4,401.44,,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,AveloxÂ ,moxifloxacin,http://purl.obolibrary.org/obo/DOID_552,moxifloxacin,T73,CHEMBL3545868,https://w3id.org/ohboi#T73
https://pubchem.ncbi.nlm.nih.gov/compound/100004259,moxifloxacin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545868,,C21H24FN3O4,401.44,,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,AveloxÂ ,moxifloxacin,http://purl.obolibrary.org/obo/DOID_552,moxifloxacin,T111,CHEMBL3545868,https://w3id.org/ohboi#T111
https://pubchem.ncbi.nlm.nih.gov/compound/100003443,fusidic acid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1256987,,C31H47NaO6,538.7,,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,Fucithalmic,fusidic acid,http://purl.obolibrary.org/obo/DOID_552,fusidic acid,T74,CHEMBL1256987,https://w3id.org/ohboi#T74
https://pubchem.ncbi.nlm.nih.gov/compound/100003443,fusidic acid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1256987,,C31H47NaO6,538.7,,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,Fucithalmic,fusidic acid,http://purl.obolibrary.org/obo/DOID_552,fusidic acid,T112,CHEMBL1256987,https://w3id.org/ohboi#T112
https://pubchem.ncbi.nlm.nih.gov/compound/100005496,tobramycin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3989564,,C36H84N10O38S5,1425.44,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,Tobrex,tobramycin,http://purl.obolibrary.org/obo/DOID_552,tobramycin,T75,CHEMBL3989564,https://w3id.org/ohboi#T75
https://pubchem.ncbi.nlm.nih.gov/compound/100005496,tobramycin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3989564,,C36H84N10O38S5,1425.44,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,Tobrex,tobramycin,http://purl.obolibrary.org/obo/DOID_552,tobramycin,T113,CHEMBL3989564,https://w3id.org/ohboi#T113
https://pubchem.ncbi.nlm.nih.gov/compound/100003929,linezolid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL7429,,C16H20FN3O4,337.35,,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,Zyvox,linezolid,http://purl.obolibrary.org/obo/DOID_552,linezolid,T76,CHEMBL7429,https://w3id.org/ohboi#T76
https://pubchem.ncbi.nlm.nih.gov/compound/100003929,linezolid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL7429,,C16H20FN3O4,337.35,,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,Zyvox,linezolid,http://purl.obolibrary.org/obo/DOID_552,linezolid,T114,CHEMBL7429,https://w3id.org/ohboi#T114
https://pubchem.ncbi.nlm.nih.gov/compound/100003640,cortisol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1474522,,C21H30O5,362.47,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Alphosyl,cortisol,http://purl.obolibrary.org/obo/DOID_552,cortisol,T77,CHEMBL1474522,https://w3id.org/ohboi#T77
https://pubchem.ncbi.nlm.nih.gov/compound/100003640,cortisol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1474522,,C21H30O5,362.47,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Alphosyl,cortisol,http://purl.obolibrary.org/obo/DOID_2957,cortisol,T109,CHEMBL1474522,https://w3id.org/ohboi#T109
https://pubchem.ncbi.nlm.nih.gov/compound/100003640,cortisol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1474522,,C21H30O5,362.47,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Alphosyl,cortisol,http://purl.obolibrary.org/obo/DOID_552,cortisol,T115,CHEMBL1474522,https://w3id.org/ohboi#T115
https://pubchem.ncbi.nlm.nih.gov/compound/100004159,methylprednisolone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1563152,,C22H30O5,374.48,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,Medrol,methylprednisolone,http://purl.obolibrary.org/obo/DOID_552,methylprednisolone,T78,CHEMBL1563152,https://w3id.org/ohboi#T78
https://pubchem.ncbi.nlm.nih.gov/compound/100004159,methylprednisolone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1563152,,C22H30O5,374.48,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,Medrol,methylprednisolone,http://purl.obolibrary.org/obo/DOID_2957,methylprednisolone,T110,CHEMBL1563152,https://w3id.org/ohboi#T110
https://pubchem.ncbi.nlm.nih.gov/compound/100004159,methylprednisolone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1563152,,C22H30O5,374.48,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,Medrol,methylprednisolone,http://purl.obolibrary.org/obo/DOID_552,methylprednisolone,T116,CHEMBL1563152,https://w3id.org/ohboi#T116
https://pubchem.ncbi.nlm.nih.gov/compound/100004900,prednisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1473933,,C21H26O5,358.43,,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,RayosÂ ,prednisone,http://purl.obolibrary.org/obo/DOID_552,prednisone,T81,CHEMBL1473933,https://w3id.org/ohboi#T81
https://pubchem.ncbi.nlm.nih.gov/compound/100004900,prednisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1473933,,C21H26O5,358.43,,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,RayosÂ ,prednisone,http://purl.obolibrary.org/obo/DOID_2957,prednisone,T120,CHEMBL1473933,https://w3id.org/ohboi#T120
https://pubchem.ncbi.nlm.nih.gov/compound/100004900,prednisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1473933,,C21H26O5,358.43,,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,RayosÂ ,prednisone,http://purl.obolibrary.org/obo/DOID_552,prednisone,T119,CHEMBL1473933,https://w3id.org/ohboi#T119
https://pubchem.ncbi.nlm.nih.gov/compound/100003365,fluconazole,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL106,http://purl.obolibrary.org/obo/CHEBI_46081,C13H12F2N6O,306.28,J02AC01_D01AC15,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Diflucan,fluconazole,http://purl.obolibrary.org/obo/DOID_552,fluconazole,T83,CHEMBL106,https://w3id.org/ohboi#T83
https://pubchem.ncbi.nlm.nih.gov/compound/100003365,fluconazole,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL106,http://purl.obolibrary.org/obo/CHEBI_46081,C13H12F2N6O,306.28,J02AC01_D01AC15,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Diflucan,fluconazole,http://purl.obolibrary.org/obo/DOID_552,fluconazole,T121,CHEMBL106,https://w3id.org/ohboi#T121
https://pubchem.ncbi.nlm.nih.gov/compound/100004735,pentamidine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3245411,,C22H30N4O2,382.51,,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,Nebupent,pentamidine,http://purl.obolibrary.org/obo/DOID_552,pentamidine,T84,CHEMBL3245411,https://w3id.org/ohboi#T84
https://pubchem.ncbi.nlm.nih.gov/compound/100004735,pentamidine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3245411,,C22H30N4O2,382.51,,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,Nebupent,pentamidine,http://purl.obolibrary.org/obo/DOID_552,pentamidine,T122,CHEMBL3245411,https://w3id.org/ohboi#T122
https://pubchem.ncbi.nlm.nih.gov/compound/100003414,foscarnet,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL754,http://purl.obolibrary.org/obo/CHEBI_141644,CNa3O5P,191.95,,C(=O)(O)P(=O)(O)O,Foscavir,foscarnet,http://purl.obolibrary.org/obo/DOID_552,foscarnet,T85,CHEMBL754,https://w3id.org/ohboi#T85
https://pubchem.ncbi.nlm.nih.gov/compound/100003414,foscarnet,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL754,http://purl.obolibrary.org/obo/CHEBI_141644,CNa3O5P,191.95,,C(=O)(O)P(=O)(O)O,Foscavir,foscarnet,http://purl.obolibrary.org/obo/DOID_552,foscarnet,T123,CHEMBL754,https://w3id.org/ohboi#T123
https://pubchem.ncbi.nlm.nih.gov/compound/100222786,cortisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1357314,,C21H28O5,360.45,,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,Hydrocort,cortisone,http://purl.obolibrary.org/obo/DOID_552,cortisone,T87,CHEMBL1357314,https://w3id.org/ohboi#T87
https://pubchem.ncbi.nlm.nih.gov/compound/100222786,cortisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1357314,,C21H28O5,360.45,,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,Hydrocort,cortisone,http://purl.obolibrary.org/obo/DOID_2957,cortisone,T122,CHEMBL1357314,https://w3id.org/ohboi#T122
https://pubchem.ncbi.nlm.nih.gov/compound/100222786,cortisone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1357314,,C21H28O5,360.45,,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,Hydrocort,cortisone,http://purl.obolibrary.org/obo/DOID_552,cortisone,T125,CHEMBL1357314,https://w3id.org/ohboi#T125
https://pubchem.ncbi.nlm.nih.gov/compound/144462760,dabrafenib,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2028663,http://purl.obolibrary.org/obo/CHEBI_75045,C23H20F3N5O2S2,519.57,L01EC02,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,TAFINLAR,dabrafenib,http://purl.obolibrary.org/obo/DOID_552,dabrafenib,T89,CHEMBL2028663,https://w3id.org/ohboi#T89
https://pubchem.ncbi.nlm.nih.gov/compound/144462760,dabrafenib,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2028663,http://purl.obolibrary.org/obo/CHEBI_75045,C23H20F3N5O2S2,519.57,L01EC02,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,TAFINLAR,dabrafenib,http://purl.obolibrary.org/obo/DOID_552,dabrafenib,T127,CHEMBL2028663,https://w3id.org/ohboi#T127
https://pubchem.ncbi.nlm.nih.gov/compound/100060613,cidofovir,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL27710,,C8H14N3O6P,279.19,,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,Vistide,cidofovir,http://purl.obolibrary.org/obo/DOID_552,cidofovir,T90,CHEMBL27710,https://w3id.org/ohboi#T90
https://pubchem.ncbi.nlm.nih.gov/compound/100060613,cidofovir,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL27710,,C8H14N3O6P,279.19,,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,Vistide,cidofovir,http://purl.obolibrary.org/obo/DOID_552,cidofovir,T128,CHEMBL27710,https://w3id.org/ohboi#T128
https://pubchem.ncbi.nlm.nih.gov/compound/100005320,sulfacetamide,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL455,http://purl.obolibrary.org/obo/CHEBI_63845,C8H10N2O3S,214.25,S01AB04_D10AF06,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,Klaron,sulfacetamide,http://purl.obolibrary.org/obo/DOID_552,sulfacetamide,T91,CHEMBL455,https://w3id.org/ohboi#T91
https://pubchem.ncbi.nlm.nih.gov/compound/100005320,sulfacetamide,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL455,http://purl.obolibrary.org/obo/CHEBI_63845,C8H10N2O3S,214.25,S01AB04_D10AF06,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,Klaron,sulfacetamide,http://purl.obolibrary.org/obo/DOID_552,sulfacetamide,T129,CHEMBL455,https://w3id.org/ohboi#T129
https://pubchem.ncbi.nlm.nih.gov/compound/116129629,LY146032,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4648221,,C72H101N17O26,1620.69,,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,Daptomycin,Daptomycin,http://purl.obolibrary.org/obo/DOID_552,LY146032,T92,CHEMBL4648221,https://w3id.org/ohboi#T92
https://pubchem.ncbi.nlm.nih.gov/compound/116129629,LY146032,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4648221,,C72H101N17O26,1620.69,,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,Daptomycin,Daptomycin,http://purl.obolibrary.org/obo/DOID_552,LY146032,T130,CHEMBL4648221,https://w3id.org/ohboi#T130
https://pubchem.ncbi.nlm.nih.gov/compound/111707110,trametinib,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103875,http://purl.obolibrary.org/obo/CHEBI_75998,C26H23FIN5O4,615.4,L01EE01,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,Mekinist,trametinib,http://purl.obolibrary.org/obo/DOID_552,trametinib,T95,CHEMBL2103875,https://w3id.org/ohboi#T95
https://pubchem.ncbi.nlm.nih.gov/compound/111707110,trametinib,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103875,http://purl.obolibrary.org/obo/CHEBI_75998,C26H23FIN5O4,615.4,L01EE01,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,Mekinist,trametinib,http://purl.obolibrary.org/obo/DOID_552,trametinib,T133,CHEMBL2103875,https://w3id.org/ohboi#T133
https://pubchem.ncbi.nlm.nih.gov/compound/111020241,ascorbate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3350399,,C6H8O6,178.12,,C(C(C1C(=C(C(=O)O1)O)O)O)O,Vitamin C,Vitamin C,http://purl.obolibrary.org/obo/DOID_552,ascorbate,T97,CHEMBL3350399,https://w3id.org/ohboi#T97
https://pubchem.ncbi.nlm.nih.gov/compound/111020241,ascorbate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3350399,,C6H8O6,178.12,,C(C(C1C(=C(C(=O)O1)O)O)O)O,Vitamin C,Vitamin C,http://purl.obolibrary.org/obo/DOID_552,ascorbate,T135,CHEMBL3350399,https://w3id.org/ohboi#T135
https://pubchem.ncbi.nlm.nih.gov/compound/100032603,clindamycin phosphate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4791312,,C18H34ClN2O8PS,504.97,,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl,Cleocin,clindamycin phosphate,http://purl.obolibrary.org/obo/DOID_552,clindamycin phosphate,T99,CHEMBL4791312,https://w3id.org/ohboi#T99
https://pubchem.ncbi.nlm.nih.gov/compound/100032603,clindamycin phosphate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4791312,,C18H34ClN2O8PS,504.97,,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl,Cleocin,clindamycin phosphate,http://purl.obolibrary.org/obo/DOID_552,clindamycin phosphate,T137,CHEMBL4791312,https://w3id.org/ohboi#T137
https://pubchem.ncbi.nlm.nih.gov/compound/100004730,penicillin V,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4303803,,C16H18N2O5S,350.4,,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,Bactocill,penicillin V,http://purl.obolibrary.org/obo/DOID_552,penicillin V,T100,CHEMBL4303803,https://w3id.org/ohboi#T100
